"subject","group","task","run","BOLD","param","value","range"
"sub-experimental046","experimental","rest",1,"rest_run-1","SNR_voxel_STD",3.23013512671637,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","SNR_voxel_value_range",NA," 0.0 - 14.333333333333334"
"sub-experimental046","experimental","rest",1,"rest_run-1","Mean",127.03846965618,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Mean_(mask)",488.938572093693,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","SD",240.606548489587,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","SD_(mask)",214.155779766778,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Min_Slice_SNR",371.996270462318,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Max_Slice_SNR",965.090581981173,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Mean_voxel_SNR",625.43179417638,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Mean_absolute_Movement",0.31161497400909,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Max_absolute_Movement",1.08507119596487,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Max_relative_Movement",0.2259,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Relative_movements_(>0.1mm)",24,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Relative_movements_(>0.5mm)",0,NA
"sub-experimental046","experimental","rest",1,"rest_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","SNR_voxel_MEAN",12.3079019742399,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","SNR_voxel_STD",3.26112784737444,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","SNR_voxel_value_range",NA," 0.0 - 14.446666666666667"
"sub-experimental046","experimental","rest",2,"rest_run-2","Mean",128.868776855469,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Mean_(mask)",496.209783531086,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","SD",243.760795822345,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","SD_(mask)",215.676074567114,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Min_Slice_SNR",354.263445099183,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Max_Slice_SNR",951.423976836802,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Mean_voxel_SNR",619.133057264176,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Mean_absolute_Movement",0.161022911898081,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Max_absolute_Movement",0.5806,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Max_relative_Movement",0.3798,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Relative_movements_(>0.1mm)",18,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Relative_movements_(>0.5mm)",0,NA
"sub-experimental046","experimental","rest",2,"rest_run-2","Relative_movements_(>voxelsize)",0,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_MEAN",11.7958735925219,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_STD",3.0976791351842,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_value_range",NA," 0.0 - 13.619897959183673"
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean",91.6685902784361,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_(mask)",381.098321003938,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD",180.402392328228,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD_(mask)",158.113360136186,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Min_Slice_SNR",390.56509719832,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_Slice_SNR",800.88112311284,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_voxel_SNR",619.903905469098,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_absolute_Movement",0.47880959624556,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_absolute_Movement",2.278003739703,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_relative_Movement",0.712879732977084,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.1mm)",198,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.5mm)",2,NA
"sub-experimental048","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_MEAN",11.5723797613171,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_STD",3.04060966385802,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_value_range",NA," 0.0 - 13.340482573726542"
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean",89.2640933762442,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_(mask)",371.550449858736,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD",175.722948324648,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD_(mask)",153.767481229669,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Min_Slice_SNR",443.024126727521,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_Slice_SNR",751.48830344725,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_voxel_SNR",613.575702163699,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_absolute_Movement",0.256472726386092,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_absolute_Movement",1.9408,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_relative_Movement",2.2165,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Relative_movements_(>0.1mm)",207,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Relative_movements_(>0.5mm)",5,NA
"sub-experimental048","experimental","magictrickwatching",2,"magictrickwatching_run-2","Relative_movements_(>voxelsize)",0,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","SNR_voxel_MEAN",11.6323310810811,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","SNR_voxel_STD",3.0506183738437,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","SNR_voxel_value_range",NA," 0.0 - 13.370666666666667"
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Mean",88.734680567286,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Mean_(mask)",369.641249809882,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","SD",174.735491389034,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","SD_(mask)",152.821032612242,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Min_Slice_SNR",458.219678960607,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Max_Slice_SNR",777.24295111207,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Mean_voxel_SNR",643.00571627234,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Mean_absolute_Movement",0.293139089966888,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Max_absolute_Movement",1.79751459662896,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Max_relative_Movement",1.73808613559855,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Relative_movements_(>0.1mm)",174,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Relative_movements_(>0.5mm)",8,NA
"sub-experimental048","experimental","magictrickwatching",3,"magictrickwatching_run-3","Relative_movements_(>voxelsize)",0,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","SNR_voxel_MEAN",11.7014136402027,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","SNR_voxel_STD",3.07231840277195,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","SNR_voxel_value_range",NA," 0.0 - 13.47"
"sub-experimental048","experimental","rest",1,"rest_run-1","Mean",90.9775836016681,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Mean_(mask)",379.600097736909,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","SD",179.15743786925,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","SD_(mask)",156.089236179125,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Min_Slice_SNR",397.082146607137,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Max_Slice_SNR",811.350686689844,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Mean_voxel_SNR",625.794008679389,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Mean_absolute_Movement",0.0984191444837752,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Max_absolute_Movement",0.4021,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Max_relative_Movement",0.3294,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Relative_movements_(>0.1mm)",59,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Relative_movements_(>0.5mm)",0,NA
"sub-experimental048","experimental","rest",1,"rest_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","SNR_voxel_MEAN",11.3864188309403,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","SNR_voxel_STD",2.99272285277749,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","SNR_voxel_value_range",NA," 0.0 - 13.136666666666667"
"sub-experimental048","experimental","rest",2,"rest_run-2","Mean",87.21741998346,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Mean_(mask)",368.137430255768,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","SD",173.234548995337,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","SD_(mask)",152.490687282908,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Min_Slice_SNR",481.487621811347,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Max_Slice_SNR",716.911331275728,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Mean_voxel_SNR",618.682635559,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Mean_absolute_Movement",0.277688542927559,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Max_absolute_Movement",0.9225,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Max_relative_Movement",1.1344,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Relative_movements_(>0.1mm)",110,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Relative_movements_(>0.5mm)",3,NA
"sub-experimental048","experimental","rest",2,"rest_run-2","Relative_movements_(>voxelsize)",0,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_MEAN",13.5628033121804,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_STD",3.64955232745514,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","SNR_voxel_value_range",NA," 0.0 - 16.36216216216216"
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean",137.927075016977,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_(mask)",526.063270994664,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD",257.780144787701,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","SD_(mask)",221.952551745041,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Min_Slice_SNR",249.821735711519,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_Slice_SNR",714.838636320747,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_voxel_SNR",470.350381345726,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Mean_absolute_Movement",0.263837349658199,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_absolute_Movement",1.2694,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Max_relative_Movement",0.6304,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.1mm)",94,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>0.5mm)",1,NA
"sub-experimental050","experimental","magictrickwatching",1,"magictrickwatching_run-1","Relative_movements_(>voxelsize)",0,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_MEAN",13.4231190037083,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_STD",3.60451365419833,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","SNR_voxel_value_range",NA," 0.0 - 16.145833333333332"
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean",135.966316120045,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_(mask)",516.168611523384,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD",252.699527199287,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","SD_(mask)",214.876439682597,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","Min_Slice_SNR",286.259074675414,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","Max_Slice_SNR",711.060222211278,NA
"sub-experimental050","experimental","magictrickwatching",2,"magictrickwatching_run-2","Mean_voxel_SNR",484.68342378985,NA
